path,label
/content/drive/MyDrive/mark4.7/data/test/others_501.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_502.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_503.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_504.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_505.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_506.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_507.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_508.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_509.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_510.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_511.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_512.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_513.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_514.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_515.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_516.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_517.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_518.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_519.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_520.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_521.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_522.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_523.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_524.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_525.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_526.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_527.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_528.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_529.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_530.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_531.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_532.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_533.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_534.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_535.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_536.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_537.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_538.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_539.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_540.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_541.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_542.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_543.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_544.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_545.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_546.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_547.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_548.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_549.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_550.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_551.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_552.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_553.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_554.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_555.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_556.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_557.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_558.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_559.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_560.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_561.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_562.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_563.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_564.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_565.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_566.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_567.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_568.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_569.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_570.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_571.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_572.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_573.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_574.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_575.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_576.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_577.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_578.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_579.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_580.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_581.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_582.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_583.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_584.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_585.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_586.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_587.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_588.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_589.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_590.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_591.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_592.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_593.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_594.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_595.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_596.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_597.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_598.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_599.wav,others
/content/drive/MyDrive/mark4.7/data/test/others_600.wav,others
/content/drive/MyDrive/mark4.7/data/test/water_shower_501.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_502.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_503.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_504.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_505.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_506.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_507.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_508.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_509.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_510.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_511.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_512.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_513.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_514.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_515.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_516.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_517.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_518.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_519.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_520.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_521.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_522.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_523.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_524.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_525.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_526.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_527.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_528.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_529.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_530.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_531.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_532.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_533.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_534.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_535.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_536.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_537.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_538.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_539.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_540.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_541.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_542.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_543.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_544.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_545.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_546.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_547.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_548.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_549.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_550.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_551.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_552.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_553.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_554.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_555.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_556.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_557.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_558.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_559.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_560.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_561.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_562.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_563.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_564.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_565.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_566.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_567.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_568.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_569.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_570.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_571.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_572.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_573.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_574.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_575.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_576.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_577.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_578.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_579.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_580.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_581.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_582.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_583.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_584.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_585.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_586.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_587.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_588.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_589.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_590.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_591.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_592.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_593.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_594.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_595.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_596.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_597.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_598.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_599.wav,water_shower
/content/drive/MyDrive/mark4.7/data/test/water_shower_600.wav,water_shower
/content/drive/MyDrive/mark4.7/data/train/others_1.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_10.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_100.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_101.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_102.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_103.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_104.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_105.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_106.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_107.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_108.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_109.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_11.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_110.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_111.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_112.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_113.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_114.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_115.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_116.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_117.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_118.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_119.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_12.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_120.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_121.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_122.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_123.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_124.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_125.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_126.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_127.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_128.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_129.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_13.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_130.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_131.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_132.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_133.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_134.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_135.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_136.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_137.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_138.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_139.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_14.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_140.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_141.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_142.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_143.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_144.wav,others
/content/drive/MyDrive/mark4.7/data/train/others_145.wav,others
